date,sample,rmse_bp,max_abs_error_bp
2022-12-01,train,5.205963659996294,9.313879596316799
2022-12-02,train,5.1990551444863975,9.53895636687001
2022-12-05,train,4.461980380138889,7.288840718003309
2022-12-06,train,4.5321593889472735,7.449697883954576
2022-12-07,train,4.726457209509284,8.531361873335896
2022-12-08,train,4.536950086762391,8.427041352492814
2022-12-09,train,4.582460385451442,8.437559393647343
2022-12-12,train,4.332950119046875,7.863374448985994
2022-12-13,train,4.6680890902023195,8.351648445338444
2022-12-14,train,4.793584062350666,8.640410959700962
2022-12-15,train,4.719334928439233,7.662833478890008
2022-12-16,train,5.104764991583778,9.39027415258713
2022-12-19,train,4.674982326431411,8.433339527967698
2022-12-20,train,4.643379852311666,8.634654003557385
2022-12-21,train,4.082156907707257,7.508996175638272
2022-12-22,train,4.464599798621714,8.203253727143123
2022-12-23,train,4.406376753822054,7.933733694933887
2022-12-27,train,4.249852818957821,7.554304023144187
2022-12-28,train,4.266877059796848,7.821314209784003
2022-12-29,train,4.3651383380532724,7.946223556478049
2022-12-30,train,4.571851316073645,8.441358579765357
2023-01-03,train,4.458209054589185,7.557234987252848
2023-01-04,train,4.703761255620088,7.520460364419579
2023-01-05,train,4.596155696465125,7.201833668532709
2023-01-06,train,3.7396890923480357,6.532135788654392
2023-01-09,train,3.022028636003903,5.140810650902905
2023-01-10,train,3.2125878508511083,5.870836461467732
2023-01-11,train,3.3303128701134166,6.057968989971885
2023-01-12,train,3.7694879274568565,6.669574912187581
2023-01-13,train,5.275052538868041,9.498763475756
2023-01-17,train,3.666108155177357,6.50695457202386
2023-01-18,train,3.155293752963819,5.76882672657808
2023-01-19,train,2.8758385864512057,5.32634994600949
2023-01-20,train,2.9942537230543587,5.4644290599383805
2023-01-23,train,3.2524836749513724,5.713977753741828
2023-01-24,train,2.9752971265030435,5.083073622790124
2023-01-25,train,2.9182718392522666,5.2474760132293685
2023-01-26,train,3.0226507965162215,5.490214846028474
2023-01-27,train,2.7726163844204543,5.102031751760183
2023-01-30,train,2.9324779626097657,5.138589312752773
2023-01-31,train,2.5438331314264078,4.708709158490132
2023-02-01,train,2.170545711649024,4.336496323132444
2023-02-02,train,2.2487985087486746,4.2232786677890655
2023-02-03,train,3.5449248760493837,6.33384448711829
2023-02-06,train,4.403991954256019,7.8928307576262124
2023-02-07,train,4.8282815506403916,8.775655655915493
2023-02-08,train,4.265595780106201,7.669720776710198
2023-02-09,train,4.928846480816223,8.894764912036157
2023-02-10,train,3.6675418721340343,6.48269826236243
2023-02-13,train,4.377689887702606,7.77304109056538
2023-02-14,train,4.549178052087437,7.718667695124415
2023-02-15,train,1.2769743559346274,2.603975083796506
2023-02-16,train,4.696901286559602,8.353374700838412
2023-02-17,train,4.414120421106785,7.966484456200984
2023-02-21,train,4.730850643022428,8.800967447187258
2023-02-22,train,1.2266306905510214,2.6174569800785363
2023-02-23,train,1.2020812708826656,2.2879999623428127
2023-02-24,train,1.8265535957927823,4.408381945049555
2023-02-27,train,1.8603793661446508,4.4907040182452285
2023-02-28,train,2.118345393487151,5.092859343068046
2023-03-01,train,2.4947495303174785,5.924903555857686
2023-03-02,train,1.9652544532997003,4.602082862219881
2023-03-03,train,2.100900399097464,5.008158411822006
2023-03-06,train,3.77214934562662,6.3611036275557975
2023-03-07,train,3.5452201493205506,6.906256523666876
2023-03-08,train,4.238675050018985,7.950960838767873
2023-03-09,train,2.717979202309439,4.788500668825435
2023-03-10,train,3.067190612846533,5.908710925361227
2023-03-13,train,2.584895404930356,4.890999660101603
2023-03-14,train,3.5417499216370185,6.221457120042828
2023-03-15,train,3.7398919323155777,6.8780928041011435
2023-03-16,train,3.1503545539145574,4.747548220911835
2023-03-17,train,2.404966559756868,4.290720847821339
2023-03-20,train,2.647845275661466,4.947375322667424
2023-03-21,train,2.838721878471927,4.932042902374345
2023-03-22,train,1.7334369565172025,3.0563040432588284
2023-03-23,train,2.594644353528118,3.7152688032557
2023-03-24,train,2.6945508119202275,4.30517991386874
2023-03-27,train,2.5811700918381875,4.832172733649731
2023-03-28,train,2.816849811133752,5.143632065428516
2023-03-29,train,2.7256088556051115,4.934209037935888
2023-03-30,train,2.3053898019292256,4.248579456058943
2023-03-31,train,2.0394431955084924,3.8247796086605224
2023-04-03,train,1.9735839877753525,3.193404115342302
2023-04-04,train,2.2364939779353037,3.0016071615011963
2023-04-05,train,2.8037295189491998,4.176496854716039
2023-04-06,train,2.554398605540335,3.9602305599213405
2023-04-07,train,2.2814191121249814,4.331381083132113
2023-04-10,train,2.635078233323826,4.898210656609514
2023-04-11,train,2.2189395466561592,4.265086978059429
2023-04-12,train,1.89014210791443,3.1577452610770163
2023-04-13,train,2.123198537492214,3.516349497606619
2023-04-14,train,1.8859316789511626,3.491114602561529
2023-04-17,train,1.9574687914981066,3.7900484278425406
2023-04-18,train,1.932973751065754,3.7102256478464213
2023-04-19,train,1.9743476522693697,3.496685604704286
2023-04-20,train,1.4150855343414581,2.7335372145104397
2023-04-21,train,1.3498473688003207,2.549767350421339
2023-04-24,train,1.4619926136354124,2.4946802858346384
2023-04-25,train,2.73511610392679,4.055995258136846
2023-04-26,train,2.5832354079707653,3.7573398023138527
2023-04-27,train,1.7431610197349605,2.349492846082324
2023-04-28,train,1.9271647597239876,2.6465631879226237
2023-05-01,train,1.6843890952785652,2.1408932152692906
2023-05-02,train,2.012548499839469,2.7890081844323067
2023-05-03,train,2.4230708336212574,3.5647184743802462
2023-05-04,train,3.507041621018858,5.415752759752079
2023-05-05,train,2.363506362457404,3.523772681892723
2023-05-08,train,2.1298685120661265,3.1176089954300323
2023-05-09,train,1.8375871366988947,2.635851877991069
2023-05-10,train,2.694490054039115,4.078829379183713
2023-05-11,train,2.718869521264991,4.0907979895476565
2023-05-12,train,2.4544156106206314,3.5172149552682885
2023-05-15,train,2.556548279826716,3.919823994410354
2023-05-16,train,2.326719672756681,3.504548186141321
2023-05-17,train,2.1542033243099086,3.3318468450174166
2023-05-18,train,2.2589622735812878,4.165524723156544
2023-05-19,train,2.1634015253410106,3.6115979829097533
2023-05-22,train,2.6668142817951996,4.657508677001498
2023-05-23,train,2.6805625424154487,5.402743733619175
2023-05-24,train,2.9230240326539847,6.046736659791385
2023-05-25,train,3.1528759319846875,6.78904193388723
2023-05-26,train,3.1672627128134803,6.65036782597177
2023-05-30,train,2.1424231847476856,4.554470997584481
2023-05-31,train,2.564090641771478,5.044037253594391
2023-06-01,train,2.6631455293850985,4.847901992464454
2023-06-02,train,1.7801035903207731,3.7848540065729797
2023-06-05,train,1.6941300179035903,3.571967455744307
2023-06-06,train,2.114091053327115,4.4841618619199775
2023-06-07,train,2.67965833091115,5.793918401762443
2023-06-08,train,2.5870477199877095,5.236107787747457
2023-06-09,train,2.6174341303534168,4.8879171694992785
2023-06-12,train,2.7779975110026367,5.717952373235935
2023-06-13,train,3.7556374069984293,6.746757960554062
2023-06-14,train,4.699898047843068,8.451188626954131
2023-06-15,train,3.896709123483267,6.968719202002305
2023-06-16,train,5.417623429257047,9.780648545972115
2023-06-20,train,4.890619455829879,8.76582099285197
2023-06-21,train,4.906984408137284,8.788591351514352
2023-06-22,train,5.611087301751497,10.172661177001041
2023-06-23,train,4.124454979005937,7.377357138587826
2023-06-26,train,3.6471638047732027,6.55245795529753
2023-06-27,train,5.029245481941647,9.024677654432756
2023-06-28,train,5.265194124945309,9.422646041683391
2023-06-29,train,2.875629617262591,5.410541757926524
2023-06-30,train,2.3228148552460586,4.440712451319007
2023-07-03,train,2.9455642854412627,5.339502324419687
2023-07-05,train,2.2271255396093292,4.012262034908076
2023-07-06,train,1.90683453581614,3.6605516626847745
2023-07-07,train,1.6889989743972353,3.1284959455541106
2023-07-10,train,1.9232354946914367,2.7534450334887772
2023-07-11,train,2.7779234502671857,4.126681638349972
2023-07-12,train,3.937138921688203,7.0268482680553745
2023-07-13,train,3.3501853159898447,6.45447421769183
2023-07-14,train,5.32969411163602,9.580889565208395
2023-07-17,train,5.169941215710047,9.254036260799614
2023-07-18,train,5.798670323123161,10.4605595283628
2023-07-19,train,6.1222642677552885,11.098168803896469
2023-07-20,train,6.241810390115477,11.445250319889011
2023-07-21,train,5.788821583384722,10.528298166506866
2023-07-24,train,3.938224970044165,5.298309289853398
2023-07-25,train,3.618448484871209,5.353866119572803
2023-07-26,train,3.1392748054141864,5.635302407305165
2023-07-27,train,3.678534084953072,5.247141071676342
2023-07-28,train,4.291262161769783,6.693282981023785
2023-07-31,train,2.607091946407009,4.502550754572177
2023-08-01,train,1.6305462543462403,3.2372643575492077
2023-08-02,train,3.0171458040203842,4.270732986443182
2023-08-03,train,6.555056819946023,11.760067428802223
2023-08-04,train,5.472775750649502,9.671012804570367
2023-08-07,train,4.822533148564552,8.985400065955318
2023-08-08,train,4.770110496349755,8.521426281667832
2023-08-09,train,4.97787123403137,8.836297648975933
2023-08-10,train,4.455621072973417,7.871535674946539
2023-08-11,train,4.873299658396113,8.596714244470505
2023-08-14,train,6.054161673179249,11.213353118718494
2023-08-15,train,5.536797178896351,9.956420168254887
2023-08-16,train,6.023111566963384,10.960919453290341
2023-08-17,train,5.190346594764946,9.406304922717634
2023-08-18,train,5.8256393438747525,10.408145323247275
2023-08-21,train,6.620552371657375,12.124544367921963
2023-08-22,train,1.5980734631198201,3.0473719369062735
2023-08-23,train,6.141299995774207,11.109937062460773
2023-08-24,train,6.679535798047357,12.03024828828303
2023-08-25,train,6.107799278380659,11.201771182468523
2023-08-28,train,6.534415188163102,11.914353338450212
2023-08-29,train,5.71850605020106,10.268358365818653
2023-08-30,train,5.244463029683244,9.75553610255151
2023-08-31,train,4.420718975653203,8.509005813799586
2023-09-01,train,5.197072255294964,10.597605987898362
2023-09-05,train,6.151678556885934,11.766632141615396
2023-09-06,train,1.14168689546711,1.9080021135212455
2023-09-07,train,5.970237310932705,11.34107896587686
2023-09-08,train,5.720295119916406,10.428787867065381
2023-09-11,train,5.2849380783861974,9.677836039388144
2023-09-12,train,6.113321768211028,10.985860764410837
2023-09-13,train,5.469775499937239,9.746052277610495
2023-09-14,train,6.3088798779963735,11.558590622347786
2023-09-15,train,1.0470664889343908,2.566916305169986
2023-09-18,train,1.2695510922576627,3.132662696810584
2023-09-19,train,1.9086617410764106,3.0446343721234115
2023-09-20,train,2.103497911635872,3.234056226596582
2023-09-21,train,1.1776286008845318,2.759567759614079
2023-09-22,train,1.0976599398529006,2.7252353780774285
2023-09-25,train,1.3610181891359425,2.239679063072053
2023-09-26,train,1.4712028912886441,2.3794390889526618
2023-09-27,train,1.9347522379603694,3.4481888731964006
2023-09-28,train,2.6050630320628914,5.110014879203462
2023-09-29,train,3.289771229317642,6.568967958155536
2023-10-02,train,3.4751119881671575,6.931722890858172
2023-10-03,train,3.46458469193349,7.033731468371851
2023-10-04,train,3.8219585989093217,7.2770805189628085
2023-10-05,train,4.012267146681049,8.144190873254775
2023-10-06,train,8.29063901019315,17.690452180665872
2023-10-10,train,7.636151224109359,16.364763671398475
2023-10-11,train,7.382238577777914,15.70465795621887
2023-10-12,train,4.210287075969067,8.746926854012393
2023-10-13,train,3.971790208625942,8.257373579758998
2023-10-16,train,4.95639102413727,10.360276059357165
2023-10-17,train,4.828731533127102,10.013444938854388
2023-10-18,train,7.412267160617272,15.726721414973888
2023-10-19,train,8.161815362994062,17.47060548288859
2023-10-20,train,6.936819940163772,14.776161198743587
2023-10-23,train,5.892704390235697,12.476668782923284
2023-10-24,train,6.689517891362604,14.229177813845695
2023-10-25,train,6.824859819454362,14.531398344801438
2023-10-26,train,6.489040886012562,13.63941798405941
2023-10-27,train,6.475445550943676,13.519097065098595
2023-10-30,train,6.874292770769552,14.332020876657836
2023-10-31,train,6.869570754022246,14.448331539494141
2023-11-01,train,6.3511521750540725,13.080175378280412
2023-11-02,train,5.753359761963781,12.313089789412413
2023-11-03,train,5.930021096222038,12.484825814813405
2023-11-06,train,5.99044491284342,12.831324182601733
2023-11-07,train,5.158444295751478,11.067950118423209
2023-11-08,train,3.1052040031385855,5.929456633605046
2023-11-09,train,3.438137878963711,6.766368028639569
2023-11-10,train,2.9893165279410128,6.039233870852367
2023-11-13,train,3.020933809226466,5.764088792566113
2023-11-14,train,5.0999111397594765,10.878278940562858
2023-11-15,train,6.34129854497517,13.579995749869056
2023-11-16,train,6.18600569274016,13.280365008827921
2023-11-17,train,6.811137943064839,14.387303399523255
2023-11-20,train,6.71579979892067,14.17759937735763
2023-11-21,train,7.163735880653654,15.226080767849659
2023-11-22,train,6.978332181837348,14.916587135529191
2023-11-24,train,4.774047511979675,9.925223904990155
2023-11-27,train,7.522744381525783,16.078623373544865
2023-11-28,train,7.413539787171086,15.844025968778475
2023-11-29,train,6.743267893685132,13.981060872190554
2023-11-30,train,7.201555992546135,15.292020287286157
2023-12-01,train,6.380107303070133,12.90297301823049
2023-12-04,train,6.299263917744479,13.090203924181942
2023-12-05,train,6.048655493905057,12.280061277776877
2023-12-06,train,5.621890535223626,11.81636099805834
2023-12-07,train,5.94773472501057,12.433946048543643
2023-12-08,train,5.886803188135895,12.622710581158447
2023-12-11,train,5.725044817013104,12.27400038201969
2023-12-12,train,5.993532985368058,12.815531613921394
2023-12-13,train,5.260621614439497,10.820167200864095
2023-12-14,train,4.564478871149106,8.56094587615095
2023-12-15,train,4.466184395703212,9.22953973004903
2023-12-18,train,4.260509926170939,8.65077616874892
2023-12-19,train,4.09403377594579,8.112822283503007
2023-12-20,train,3.552228592464479,6.138959685164114
2023-12-21,train,3.588363913644073,6.151714290936905
2023-12-22,train,3.774132965975347,5.536430823216865
2023-12-26,train,2.9983078324411396,4.614330862177685
2023-12-27,train,1.974365200844046,3.550873991646508
2023-12-28,train,2.237114155120936,3.9214105933346843
2023-12-29,train,3.424389973829075,4.744865294708944
2024-01-02,train,2.544948402381252,3.617866006999204
2024-01-03,train,2.7356255229876827,4.0198453723623295
2024-01-04,train,2.6858927737797593,4.81090616655786
2024-01-05,train,2.6667705978433243,4.750660694862674
2024-01-08,train,3.020509915631336,5.030599780259415
2024-01-09,train,2.7485298365172075,4.211515273394539
2024-01-10,train,2.7183188799503855,4.315166577293361
2024-01-11,train,3.1296501546731608,4.906538161187157
2024-01-12,train,3.7547047222842265,6.493420320091925
2024-01-16,train,3.843929246749394,5.964303431410567
2024-01-17,train,3.0762448013268426,4.566340478692421
2024-01-18,train,2.9521378021535627,4.315583492102704
2024-01-19,train,2.821511491782798,4.549945914059883
2024-01-22,train,2.5930162358201487,4.1842618885149285
2024-01-23,train,2.7984653366833556,4.166404424318237
2024-01-24,train,2.900181564731881,5.003620565889033
2024-01-25,train,3.32694269702185,4.94462031976175
2024-01-26,train,3.0091155135577496,4.727086003054204
2024-01-29,train,2.78149808100568,3.9611539708309884
2024-01-30,train,2.212113754419624,3.29073033217826
2024-01-31,train,2.3954212810928595,3.8513350777786393
2024-02-01,train,1.9220269672072035,3.7241081622346073
2024-02-02,train,2.2890852246739644,3.6588582279540205
2024-02-05,train,2.019994330258862,2.97393166974258
2024-02-06,train,2.0212070528248507,3.307725143156137
2024-02-07,train,1.8955780444427688,3.041919986853614
2024-02-08,train,2.059241906645396,2.9675833816988906
2024-02-09,train,1.953230789093067,2.900880583270915
2024-02-12,train,2.07905617404252,2.9473845999183013
2024-02-13,train,1.9139194758136528,3.8228674652142303
2024-02-14,train,1.7624779574179965,3.0895719596951032
2024-02-15,train,2.263010349241225,4.207847746502491
2024-02-16,train,2.5475126114181212,5.436213694278713
2024-02-20,train,2.562958251748608,5.280608924683783
2024-02-21,train,2.4792284669273017,5.213727009799829
2024-02-22,train,2.2748537708134564,4.920253980851541
2024-02-23,train,3.1923707003766157,6.831254571957679
2024-02-26,train,2.8198523747455417,5.96441453453318
2024-02-27,train,3.1451092443307322,6.615520837140831
2024-02-28,train,2.774470588386766,5.995371253998627
2024-02-29,train,2.735952708194149,5.910739192447956
2024-03-01,train,2.7827901296988795,5.619486631997894
2024-03-04,train,2.9596002737648135,6.36303275972061
2024-03-05,train,2.209189714482902,4.635650754242615
2024-03-06,train,1.596684835873282,3.429767744873935
2024-03-07,train,1.3878189784727755,2.827081030447065
2024-03-08,train,1.79760530564334,3.7265761934927255
2024-03-11,train,1.3340390145522578,2.7961337368708428
2024-03-12,train,1.4879069070993152,3.1578219882793412
2024-03-13,train,1.5597224538640557,3.2224935988844017
2024-03-14,train,1.8418921508573642,3.8847827325177775
2024-03-15,train,2.3980149081977427,4.717694523021709
2024-03-18,train,2.155485523342132,4.29614544685224
2024-03-19,train,1.3582153483886383,2.911743330963379
2024-03-20,train,1.170112563168302,1.6968705083251656
2024-03-21,train,1.0968959190085625,2.023675603470032
2024-03-22,train,0.9252721809482324,1.454524802461421
2024-03-25,train,0.937905939889325,1.4845337323090568
2024-03-26,train,0.9680267253353598,1.7982631578824737
2024-03-27,train,1.1288179697194387,2.3501236290480065
2024-03-28,train,1.5397086280915249,2.946564212542757
2024-04-01,train,2.0965771864897715,3.8225096300970485
2024-04-02,train,2.557259987323168,5.242096351186021
2024-04-03,train,1.9856239940156977,4.213165784634398
2024-04-04,train,1.8578756051647451,3.9216659785861196
2024-04-05,train,2.6215231334098132,5.019947639481792
2024-04-08,train,3.0415832194381585,5.55543514363217
2024-04-09,train,2.2948141989316375,4.160200999251007
2024-04-10,train,3.7860076242944145,6.941184692848612
2024-04-11,train,5.126283304314098,9.54079323440915
2024-04-12,train,3.7079249537085293,6.838103191228395
2024-04-15,train,5.023299844229139,9.24207128615162
2024-04-16,train,3.6265271057311104,6.696201612112862
2024-04-17,train,5.20415309776531,9.705785732274919
2024-04-18,train,3.754908326461442,6.9330811388634395
2024-04-19,train,3.537199809854546,6.579530662518707
2024-04-22,train,3.5605738338591326,6.620106940861703
2024-04-23,train,3.79380096121279,6.949984508742979
2024-04-24,train,4.036314475941712,7.315223146254901
2024-04-25,train,3.8640092743101957,7.078582434656511
2024-04-26,train,3.6229536221687413,6.725306478943249
2024-04-29,train,3.736372030149234,6.896143633058838
2024-04-30,train,3.9230724184041637,7.165994055990232
2024-05-01,train,3.707332686314218,6.838847004474324
2024-05-02,train,2.8210337168652524,5.069869657398218
2024-05-03,train,2.0225481308790463,3.6835675159143655
2024-05-06,train,2.9000950469889903,5.247819272762921
2024-05-07,train,2.8850720379320913,5.258264957901915
2024-05-08,train,2.6678712070361326,4.859214290458791
2024-05-09,train,1.8694094477209693,3.4780867377789626
2024-05-10,train,2.9137461857038875,5.283101699210846
2024-05-13,train,2.80648293776874,5.0896172835799725
2024-05-14,train,1.871797589655903,3.4244083315864593
2024-05-15,train,1.577009039024127,3.2353912318418665
2024-05-16,train,0.7010037106026754,1.2470991095106854
2024-05-17,train,2.6516018137038544,4.796310583345331
2024-05-20,train,2.7503272593807084,4.956440300094034
2024-05-21,train,3.139200721790673,5.6345771095835495
2024-05-22,train,3.8179609714972313,6.975808240910553
2024-05-23,train,1.529208723499252,2.507518821569654
2024-05-24,train,1.3794234578414941,2.803866946652711
2024-05-28,train,4.5532928440791824,8.373763950744717
2024-05-29,train,0.8303507978023489,1.6881027957653671
2024-05-30,train,0.8813424588343814,1.7862213086733192
2024-05-31,train,0.628583324393611,1.0971256264344476
2024-06-03,train,3.3989104037800137,6.083903596844831
2024-06-04,train,3.442803502903117,6.185733573086338
2024-06-05,train,2.4015697620077714,4.3774764833216295
2024-06-06,train,2.597492682318292,4.801041215224444
2024-06-07,train,4.168408111433862,7.536938094936119
2024-06-10,train,1.045563784322757,1.7215793951620206
2024-06-11,train,3.6577322757652664,7.107679417114188
2024-06-12,train,2.9478980349905015,5.689993841282437
2024-06-13,train,3.1051965249733504,6.323393869983729
2024-06-14,train,3.516472324466345,7.111041949099572
2024-06-17,train,3.7338104174920854,6.9618104156738525
2024-06-18,train,2.406715221134692,4.853577125402886
2024-06-20,train,2.659705857986691,5.4932077697473325
2024-06-21,train,2.4931452081258425,5.054431134107773
2024-06-24,train,2.3400093427563924,4.7316536314617075
2024-06-25,train,2.276496302152788,4.588206364108682
2024-06-26,train,2.873513652471025,5.85898527512132
2024-06-27,train,2.58830897338852,5.294198076353318
2024-06-28,train,2.5671324876904325,5.43014549156382
2024-07-01,train,3.809839504061488,8.17180768112955
2024-07-02,train,3.527869634907036,7.509144295981773
2024-07-03,train,3.122056431594701,6.670109934866719
2024-07-05,train,3.2255217693484615,6.971651537470347
2024-07-08,train,3.142776169952302,6.753263237938523
2024-07-09,train,3.3369828187747643,7.210597177548461
2024-07-10,train,3.0417874601396386,6.577083591012922
2024-07-11,train,2.7488248923082774,5.826079128816364
2024-07-12,train,3.0725928177385895,5.935600523812834
2024-07-15,train,3.256942681058735,6.354358240041247
2024-07-16,train,2.974384537180396,5.805882374037896
2024-07-17,train,2.882283890748244,5.6467131158039585
2024-07-18,train,3.1193548326814255,6.456892461750208
2024-07-19,train,2.9325611236778992,6.205173162057864
2024-07-22,train,2.8673919977495066,6.110647279819048
2024-07-23,train,2.4493156593113867,5.015490245329612
2024-07-24,train,2.9162344329926757,5.792077458779854
2024-07-25,train,2.5114757769084357,5.184169379835524
2024-07-26,train,2.5396178699139567,5.059283715436891
2024-07-29,train,2.4970637375817133,5.0754734772518795
2024-07-30,train,2.3835186615543305,4.837704054668546
2024-07-31,train,1.9924092016973507,3.494076020172976
2024-08-01,train,2.188826798590514,3.549103956721833
2024-08-02,train,2.589904045658599,4.815191160063703
2024-08-05,train,2.4952644049269104,4.6761908198916124
2024-08-06,train,2.6790653772106667,4.971531234004267
2024-08-07,train,2.887142708902288,5.391002099883968
2024-08-08,train,2.882213005012041,5.419334409681209
2024-08-09,train,2.798652094299069,4.754535128067872
2024-08-12,train,2.9467657420998474,4.928405681862547
2024-08-13,train,2.8297956244070424,5.174976692999733
2024-08-14,train,2.8343908247423517,5.252703096497724
2024-08-15,train,2.5637780579723826,3.9850766964631745
2024-08-16,train,2.163915565225596,3.9980592001535697
2024-08-19,train,1.9824536023579062,3.556236908037036
2024-08-20,train,2.351104332691895,4.293581833145854
2024-08-21,train,2.5545878209270296,4.669769896491749
2024-08-22,train,2.3524591434622435,4.33648311001722
2024-08-23,train,2.6678477416333948,5.040667226923512
2024-08-26,train,2.7302351023195253,5.114962109351895
2024-08-27,train,2.9459319742027983,5.522115192483756
2024-08-28,train,2.975474156584484,5.6193404332786745
2024-08-29,train,2.976391333845297,5.591168343750663
2024-08-30,train,2.7434923702303595,5.255974366383764
2024-09-03,train,2.8391448272247635,5.465700270610885
2024-09-04,train,3.2303561045442075,6.296649756862971
2024-09-05,train,3.3645463631224275,6.529511637452945
2024-09-06,train,4.017986371393434,7.8283841625748085
2024-09-09,train,3.785023920579225,7.490272981833268
2024-09-10,train,4.143688482795176,8.121550937921462
2024-09-11,train,4.270976619836399,8.294175582235663
2024-09-12,train,3.842457913409749,7.558586034540715
2024-09-13,train,3.7184415322905386,7.548150345569216
2024-09-16,train,3.4892479198543733,7.124749896943605
2024-09-17,train,3.2779615812808296,6.694936167813426
2024-09-18,train,2.938181914597399,6.1415294229741235
