date,sample,rmse_bp,max_abs_error_bp
2023-07-19,train,5.001492337174709,9.202016275396208
2023-07-20,train,5.156515251395385,9.534339264641822
2023-07-21,train,4.817808541891723,8.950272102166457
2023-07-24,train,0.5701531695400123,0.7609844087294704
2023-07-25,train,0.10942665107821238,0.14012852222817784
2023-07-26,train,2.0763670411364408,3.92444594413357
2023-07-27,train,0.28889313241860776,0.36855442296692686
2023-07-28,train,0.034253291106189444,0.04553698749703017
2023-07-31,train,1.5381644858182917,2.86482206333023
2023-08-01,train,1.2699089749442154,2.2705500925193967
2023-08-02,train,0.6277697286281353,0.986739079706922
2023-08-03,train,4.955866427483074,9.086799819359115
2023-08-04,train,3.8955930359814603,7.157424151849057
2023-08-07,train,3.096777910186602,5.858170962704801
2023-08-08,train,3.1623380785074726,5.948003703432558
2023-08-09,train,3.6010653384240463,6.656265500132097
2023-08-10,train,3.0264331967934353,5.715278197643592
2023-08-11,train,3.5158590868661155,6.512516957347891
2023-08-14,train,5.010598822229565,9.347162820373445
2023-08-15,train,4.288014726263686,7.910785304493206
2023-08-16,train,4.796975372407675,8.899552600808569
2023-08-17,train,3.7932105655541846,7.01193850077102
2023-08-18,train,4.465860381698474,8.23853263268699
2023-08-21,train,5.045079397264906,9.316062317306972
2023-08-22,train,1.0236315968334728,2.4064296396432816
2023-08-23,train,4.849381542271704,8.98029099692188
2023-08-24,train,5.25359629639941,9.734654472007076
2023-08-25,train,4.938168006298861,9.19866088121939
2023-08-28,train,5.2442417456551285,9.73403843452596
2023-08-29,train,4.196264698061593,7.6949620138349495
2023-08-30,train,3.634629591067182,6.7072421905026935
2023-08-31,train,2.762795159524817,5.304175011847523
2023-09-01,train,2.9940120087170263,5.714967002672999
2023-09-05,train,4.285860582989159,7.851188966212952
2023-09-06,train,1.2094012808845405,2.289025572292225
2023-09-07,train,4.208206809051333,7.718154513897169
2023-09-08,train,4.241221845817262,7.8056944556359475
2023-09-11,train,3.81477880138599,7.040921529797117
2023-09-12,train,4.764594372623151,8.804782586901538
2023-09-13,train,4.153572938129967,7.654461849504912
2023-09-14,train,5.096037169188953,9.47254530881807
2023-09-15,train,1.1194483887403144,1.9788158144542045
2023-09-18,train,1.091575766142573,2.084982614966524
2023-09-19,train,0.8302381609024818,1.5611552736949363
2023-09-20,train,0.7920013596161407,1.3742511299082771
2023-09-21,train,0.9785480705337581,1.9416143211523185
2023-09-22,train,1.0088805535451255,1.7471317210957515
2023-09-25,train,0.9261745425319777,1.771910426137513
2023-09-26,train,0.8867232872617058,1.654132141550324
2023-09-27,train,0.9293461391163824,2.042415862837288
2023-09-28,train,0.8384789270962663,1.693950968405744
2023-09-29,train,0.8088798294588772,1.554301892060117
2023-10-02,train,0.7608644607877819,1.3938223356062096
2023-10-03,train,0.7219210741259166,1.3113087812803847
2023-10-04,train,1.102424035077252,1.9976913349170289
2023-10-05,train,0.7009106107904911,1.1922958533475914
2023-10-06,train,4.067085942261065,7.58398020435358
2023-10-10,train,2.97942239902203,5.762777217264237
2023-10-11,train,3.6887646316875076,6.924128182142031
2023-10-12,train,0.8123999657709411,1.5329615957482723
2023-10-13,train,1.0405544379481668,1.841318257662472
2023-10-16,train,1.6321265948777839,2.759847153311057
2023-10-17,train,1.901185721030802,2.942709947310007
2023-10-18,train,4.080399053324834,7.5334847968512975
2023-10-19,train,3.495141818444679,6.494475564821567
2023-10-20,train,2.1564554760734387,4.304125119076652
2023-10-23,train,1.4567285196401296,3.115824119293631
2023-10-24,train,2.0136970430052634,4.03268033427322
2023-10-25,train,2.164291587328844,4.266313605960281
2023-10-26,train,1.4782334260927394,3.1670391321104496
2023-10-27,train,1.2940689756801471,2.832532780699548
2023-10-30,train,1.3902698502990574,3.024064440785068
2023-10-31,train,1.602652691393414,3.407289514185141
2023-11-01,train,1.1386576015076486,2.302249709395454
2023-11-02,train,1.7694518962634618,3.6593703108622755
2023-11-03,train,1.2456881825124964,2.7207186426362995
2023-11-06,train,1.878450121276007,3.8797970338152687
2023-11-07,train,1.5217799767965132,3.2562701694157425
2023-11-08,train,1.0914305920030916,1.928360330527834
2023-11-09,train,0.8278038303525054,1.6265526245018869
2023-11-10,train,0.6325933178417746,1.1418276702161556
2023-11-13,train,0.9832988496836002,1.8331460164753288
2023-11-14,train,1.2368184773125162,2.729270869829481
2023-11-15,train,2.6766396819923206,5.186972498293763
2023-11-16,train,2.2406305064579213,4.518996859770397
2023-11-17,train,3.5596996112087798,6.710726877844753
2023-11-20,train,3.5144977788079546,6.6313610725483585
2023-11-21,train,3.523948116061954,6.670126787690478
2023-11-22,train,3.128328794044704,5.976105952543964
2023-11-24,train,1.1645035055437758,2.023154583739206
2023-11-27,train,3.4144747346852604,6.484096612740853
2023-11-28,train,2.228943772891367,4.603777545753207
2023-11-29,train,1.2247469464179517,2.5576086111539276
2023-11-30,train,1.849547877199523,3.9381335061317024
2023-12-01,train,1.2470393343420185,1.7505654176392937
2023-12-04,train,1.1630576881622285,2.4494383203169434
2023-12-05,train,1.1085402525022299,1.7214644569346405
2023-12-06,train,1.1239833284499627,2.4461381373724222
2023-12-07,train,1.1367932902546836,2.446241542881822
2023-12-08,train,1.9842200954977103,4.0241788089733
2023-12-11,train,1.8407607424922332,3.789626836316895
2023-12-12,train,2.595310560726999,5.04544203772328
2023-12-13,train,1.0904660850020367,1.6568147492531438
2023-12-14,train,1.7067145323500634,2.7256059810357947
2023-12-15,train,0.9826043058828751,1.390664700892419
2023-12-18,train,1.0855979070454091,1.5982246104336184
2023-12-19,train,1.2385223515106112,1.9273861327937958
2023-12-20,train,2.0213068887825125,3.173333462329442
2023-12-21,train,2.059779572256079,3.2483249640547385
2023-12-22,train,2.721122870901428,4.31078425052549
2023-12-26,train,2.2520629137522516,3.5099771681919023
2023-12-27,train,2.9782509630517944,4.536702106085233
2023-12-28,train,3.156157977544148,4.749653156769096
2023-12-29,train,2.7544261783661863,4.334495138713823
2024-01-02,train,2.2054608879095587,3.4115798812154097
2024-01-03,train,2.249638237060209,3.483638543837575
2024-01-04,train,1.647046594886669,2.583242892241433
2024-01-05,train,1.648127409513608,2.5962453000648367
2024-01-08,train,2.006865188330811,3.1697801177069884
2024-01-09,train,2.159876254012737,3.3875294347444296
2024-01-10,train,2.0596836731056523,3.2388885679557333
2024-01-11,train,3.1263146368813963,4.970403518201838
